label,url,filepath,width,height
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAtRwAN-sAhg7KnkJrpFWjVU_BJSR-DDWGbG4M4MR3xkADslfGZmk_gfiY&s,image_dataset\cityscapes\cityscapes_3.jpeg,69,46
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8MHh8QFuqXEAdZnRahC9iZ_6vZAOkZr55gQ&s,image_dataset\cityscapes\cityscapes_4.jpeg,276,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4JABqCKxj9r3yw2Ka86fcXCz2A3EUe7e6tA&s,image_dataset\cityscapes\cityscapes_5.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsh-4EW7GT4j4l0RA9E1bjLUxBqK99Xhox3Q&s,image_dataset\cityscapes\cityscapes_6.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtIG2lju1m9wK1vCMFjUZ5iIrR4ARAy7kPtQ&s,image_dataset\cityscapes\cityscapes_7.jpeg,266,189
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTe2XaRoqReQQvJAXl3AdwADV3tuRNUiITizg&s,image_dataset\cityscapes\cityscapes_8.jpeg,201,251
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxuBCCG1JlwOJ_W_np1HwAE_-FLTVJTp0SQA&s,image_dataset\cityscapes\cityscapes_9.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHIKuf4ByCYcyk-Pr0Y_3HmPXm3BA-hQNBxA&s,image_dataset\cityscapes\cityscapes_10.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbM7cEa2Gbr6MnCX6a_3wdisZkqhBhBipkzw&s,image_dataset\cityscapes\cityscapes_11.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2EOHGP3F57VL8Zjx996t_mEV8FA7Da0zFwg&s,image_dataset\cityscapes\cityscapes_12.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfPfryoCjvCdi250oMMDgtXS4RXqvHX5Q4Sw&s,image_dataset\cityscapes\cityscapes_13.jpeg,187,269
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDcPdvA9szhEOdog6InzQaG0Ue4mDgZVCWxg&s,image_dataset\cityscapes\cityscapes_14.jpeg,293,172
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2qOjgH_tEKkoXhpHqwjT5f0BUdwn-MsX8zw&s,image_dataset\cityscapes\cityscapes_15.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPWRhBQ-mtswhV9r91NMF6bTpFd7ov8qeiEg&s,image_dataset\cityscapes\cityscapes_16.jpeg,318,159
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZ5kJUpmRwfWt5pc7H2vQxNmZzBICB-qhXdQ&s,image_dataset\cityscapes\cityscapes_17.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdRz37P4ikuwWsZUC5VS76izG1lzqBnREEBQ&s,image_dataset\cityscapes\cityscapes_18.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhvQ5C7hE-EKcjGkBV7HVwQ9k88bozenNeIQ&s,image_dataset\cityscapes\cityscapes_19.jpeg,259,194
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9OcT_h2aoycvLJf2EAg4OcItet8HneS9vDQ&s,image_dataset\cityscapes\cityscapes_20.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2Fdd3ZFbzC4v28SPRe0FNmaguxMLOho3dcw&s,image_dataset\cityscapes\cityscapes_21.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlLbKuAyOprPve9JOo9utuDdvrdovCa7qkXQ&s,image_dataset\cityscapes\cityscapes_22.jpeg,318,159
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFAqsdqlyyK_wRZpz96GI1agp7TOGN9jX5dw&s,image_dataset\cityscapes\cityscapes_23.jpeg,284,177
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoCVH8i7bcOjlke_WKp6sGF-1LsswDmrnUcA&s,image_dataset\cityscapes\cityscapes_24.jpeg,259,194
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwZ7kUZxwrhbpmzTR1B0bsissd83gewsYu9Q&s,image_dataset\cityscapes\cityscapes_25.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwOYjcKd81i4zVCANgn8MJa8-4MAl04MYgFSEvlxZRyUqQCwBuYG_N&s=0,image_dataset\cityscapes\cityscapes_26.jpeg,50,50
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQq9yFcc--KSFIFoCMldb9gTgZg5WO04pOOyfZErHKG1j4XY6oMqrvt&s=0,image_dataset\cityscapes\cityscapes_27.jpeg,50,50
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqkJtGtmyS26CXz43TJCFsVsWWd3L5R4V4GKutzt7lN9fz393cYkcK&s=0,image_dataset\cityscapes\cityscapes_28.jpeg,50,50
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTduqLCWObexUZqiPpImn0b8IU1gy_I99V_9w&s,image_dataset\cityscapes\cityscapes_29.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmDdgHJ09G-CbFAEtT-JFwjV24w9n7R-xOsw&s,image_dataset\cityscapes\cityscapes_30.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgSrANncPlNcbxC_qB-cTrlhst3hfI0GYGcg&s,image_dataset\cityscapes\cityscapes_31.jpeg,270,186
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSfCm66VlAbb0CL5eQHKghDVCiXN2ZvSHC3w&s,image_dataset\cityscapes\cityscapes_32.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3ABPOzU35A7xr-b7AbB2QW6PZ08ZEZUlX3Q&s,image_dataset\cityscapes\cityscapes_33.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsrDU8ZH8qGOLDTShEa4dC-sn_CvZNqqdc6A&s,image_dataset\cityscapes\cityscapes_34.jpeg,269,188
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREJww1L4Xb2Q99FMgL7ocKhKeIOlUTiV5ppA&s,image_dataset\cityscapes\cityscapes_35.jpeg,318,158
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQGEYKqA1CPx_X5s6y7eyTheDBzIaeyPdVpQ&s,image_dataset\cityscapes\cityscapes_36.jpeg,263,192
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3hKqc75iv_Kbx5YpvSNSbCGfcKaXc_pA0qQ&s,image_dataset\cityscapes\cityscapes_37.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQWGsUvS2IQPsiK2Ytb8FhtJWHFGd8z5MlOw&s,image_dataset\cityscapes\cityscapes_38.jpeg,275,183
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKieqQuV3QeuJc-VUqxaM8iP7C_00vCrztHA&s,image_dataset\cityscapes\cityscapes_39.jpeg,183,275
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqe68czdVWw5DlHpfVDHWjTSdTGdT-dOHtnA&s,image_dataset\cityscapes\cityscapes_40.jpeg,290,174
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRwA4VaOid0SHYjNRUljZJODxrBnuL7FwmEg&s,image_dataset\cityscapes\cityscapes_41.jpeg,225,224
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTA7Lz3ifYSTq98_vECDyEraNDtpGzAgVPzkA&s,image_dataset\cityscapes\cityscapes_42.jpeg,318,159
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeKylmoGU5r5UAvFDvXxBK4EB_NbBFCF6Jcg&s,image_dataset\cityscapes\cityscapes_43.jpeg,385,131
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVrMwYSf8OtANH6VqvpXjCYcIoQqa5sRWDXw&s,image_dataset\cityscapes\cityscapes_44.jpeg,290,174
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9nJMJg3Xdp6le58kCeaU8k7aIoHqCgDaFXg&s,image_dataset\cityscapes\cityscapes_45.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAK6PKK4tYGAiC1z-izEly4BZ7EzlJyvAg6g&s,image_dataset\cityscapes\cityscapes_46.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL-xiW6DJLxT3EGedtnXrhOp_qf-2BHwQAkw&s,image_dataset\cityscapes\cityscapes_47.jpeg,300,168
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkAXRaSQcoUqR3fgzEdB9DdP680pklqc-Afg&s,image_dataset\cityscapes\cityscapes_48.jpeg,309,163
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAnRnTckhnK8BVj1rdeHQ-5oCvYX-SKaPSCQ&s,image_dataset\cityscapes\cityscapes_49.jpeg,225,225
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDg_0iv3CInl3aa-z0C-IkT-x_Gr7aMYLSmw&s,image_dataset\cityscapes\cityscapes_50.jpeg,310,163
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2kFkllSlcNFS_8PLlWGFbLK4MYPEQlB2bp4trK3FQaAZFcpZwg8uMxFQl&s,image_dataset\food\food_1.jpeg,46,57
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJb2ZPC-BmhSGKSrLBv4yoUiWDsRJqurj9rqia_Bc0ZUZ72WLoxTLVU_4L&s,image_dataset\food\food_2.jpeg,61,46
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoVdzhcWWIX_9FKJG0JXgMPDDKSlLLSznATw&s,image_dataset\food\food_3.jpeg,183,275
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoG6JPuf-xNwzUr23BI8_dPjhadPnCGre3ew&s,image_dataset\food\food_4.jpeg,205,246
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSalAOUbIUBAE_22rZChB3WErZ0uQvSLwewg&s,image_dataset\food\food_5.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5k7T60odhyrtndKnNo0Ef-GmdAQTIdl22jg&s,image_dataset\food\food_6.jpeg,225,225
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaOrXAXKq6C1lKe3rIiMjX3nglJ3PYZw7ucA&s,image_dataset\food\food_7.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHZW6JHTEaFO2vwrYE6AthqGBrrZrZ3k8tVA&s,image_dataset\food\food_8.jpeg,254,198
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGqiRsQzYVEAwTLEPEx5TSYlS3CvmWz3DERA&s,image_dataset\food\food_9.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzID20JXVIZozNUvTJYECjggnyNVFcSAJA0w&s,image_dataset\food\food_10.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEOMqaOTgZe1CIjP6DPCpUDAYVptURZeMvDA&s,image_dataset\food\food_11.jpeg,251,201
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRY4P_s1zCKNiTAfDWIgOQyYo03FS5ErIZhtQ&s,image_dataset\food\food_12.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBZL-_s71i1m6RLSIIfxfg0D9rR91Z8MLLbQ&s,image_dataset\food\food_13.jpeg,239,211
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYU8SQ23eBADSzpFT9PTyD8nz7R2WBOKJlqA&s,image_dataset\food\food_14.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRdHxRNo9yekxx0AHm5ixUWuqRYIKXawLs7Q&s,image_dataset\food\food_15.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0EbtAMkvjstpwiT8oSwwiPDJXVpC_KAaHdw&s,image_dataset\food\food_16.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl_ROmL5a06BsmF1Q4YylA8w6xM7sP42WQhQ&s,image_dataset\food\food_17.jpeg,249,203
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRf8BVSJiZql6YpdOTRekQiPblkjufy71VpEw&s,image_dataset\food\food_18.jpeg,225,225
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ1yL5-oXZkPKqN9SFpvtK5RVfa3YphLJ3WA&s,image_dataset\food\food_19.jpeg,203,248
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgSeU9q8KY7QiUAZAophkiOfW7nCXM6Fkuzw&s,image_dataset\food\food_20.jpeg,214,235
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWD_SAm2yMrfgWkyv8EVWXaWWafRJy9jTvbA&s,image_dataset\food\food_21.jpeg,183,275
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3PghsvzgJsDlrcQPs6wVrWEaVmSbJKYuTzg&s,image_dataset\food\food_22.jpeg,225,225
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlHM97_hwu5g3g7DJnnoWwQk5lkKkBFGipTA&s,image_dataset\food\food_23.jpeg,232,217
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTDhfruwmH1iTDXKOE-njMO9Y4Ti9fFK4n6SYifCl9vf-qxDy3WMA7&s=0,image_dataset\food\food_24.jpeg,50,50
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQl5ts-DysFq6cH6aDbR-48WaIZGF8gvzQOfxgsrG6IJA1Ya1y4hKl3&s=0,image_dataset\food\food_25.jpeg,50,50
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjYuYWzQBGNim4SqjEHNbU4qUrBgIdrUhzlVSVSIup&s=0,image_dataset\food\food_26.jpeg,50,50
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_Kz3k_UChHEzBsgYjaYgqa540FobEH8r8sA&s,image_dataset\food\food_27.jpeg,225,225
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY-iDGNYDqEvtKxcZpq5kFyQDoPsEUlUEc8w&s,image_dataset\food\food_28.jpeg,259,194
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9Neav116jjIF5hHGDQHyGrdCWWw7lPHvsow&s,image_dataset\food\food_29.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSln7nzY-MV8N6XJgxACnrzJ0EWGA24YUQq3g&s,image_dataset\food\food_30.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyE8Be4fNQVdCKmZR4e0vkFWpX4MEPNicf4Q&s,image_dataset\food\food_31.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoLjJJYZT7sZgE2gugCEblms8TWaMc-Vww9A&s,image_dataset\food\food_32.jpeg,183,275
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXaCXEJq-Gmeh14Iu5D_1_vI0e_YZKOyLJAQ&s,image_dataset\food\food_33.jpeg,224,225
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiPeT0tnXGkpooSZDg7rKSbujiYeT24FZHog&s,image_dataset\food\food_34.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYJrDXjK3YOJe8Fr7QXOUAciV1wsETLHZQCA&s,image_dataset\food\food_35.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFxbMI010bDnFFCss0TZV4V6nDGGwM8gL2Lw&s,image_dataset\food\food_36.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQd74FE1EEGBm9Dp2tr45REHiS4u1xZtJ0E3Q&s,image_dataset\food\food_37.jpeg,295,171
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN3JWtj_rRRJSfMUSDsrqD6bGq7U6Tp_-BAw&s,image_dataset\food\food_38.jpeg,183,275
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvC1pGhW7_BRwnGuBguLE99tfA0faYflekCA&s,image_dataset\food\food_39.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRf1RKloKeG30L5tyOaak3g0O8b1iZ6RzjTZg&s,image_dataset\food\food_40.jpeg,348,145
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJb6-V6MMwA8Y1giOn7xLm5Ne6FXXcSJX8sw&s,image_dataset\food\food_41.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQze_SGdbVTm-c4TrCrl6pxcgKy1DKcBb4J9Q&s,image_dataset\food\food_42.jpeg,259,195
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ11PBcZQYtE0ZRY67WYTu_aLO2-NXEukYEMA&s,image_dataset\food\food_43.jpeg,299,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM8LmbruLwNmlk6tSYZDPYUbS5Hpalp38c4w&s,image_dataset\food\food_44.jpeg,272,185
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSO2QwjhNzfyAP5mTRU6I35oq530thIMDU9pA&s,image_dataset\food\food_45.jpeg,259,194
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWGR1vfZSjmVEP8zfrqgeePVEPAuJ_s0EVLw&s,image_dataset\food\food_46.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9ejKY-9wBu6RUbpVZg3oJ7tXUyZ2dwxTPDg&s,image_dataset\food\food_47.jpeg,194,259
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVs7XG0fY7BxE0OZa23UdxmjIM1yEO-z5PmA&s,image_dataset\food\food_48.jpeg,300,168
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQex8Yru1B7JT0tgCqSsj81AZmN-HxsNddmhg&s,image_dataset\food\food_49.jpeg,275,183
food,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQEohHFHn6DWDt_ybyLDMjX4ykvt4lvw1kkA&s,image_dataset\food\food_50.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAJ_3VqpcKLFkfmzNWoR3xalUMnZU486Jv-fjODV3Azmwiq72uJWB4T_ZQ&s,image_dataset\boats\boats_1.jpeg,69,46
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZ-3rzU300UkfXdRM9RmX5nH0M5y6b50Yf3Eocm08ZdNZWG__a-5RCwpen&s,image_dataset\boats\boats_2.jpeg,52,46
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrUf_fPX1JSE3tq_UOreZhcAAapeeLTt-YqFm3nRu5OrzgQbtiiDrcMD50&s,image_dataset\boats\boats_3.jpeg,69,46
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqwYFaolJuxBqL1BcLtzVi0-GrLan-PdpJSw&s,image_dataset\boats\boats_4.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxn6Q3TPvaD1mYteUziNqz8iDYofa8YK2NaA&s,image_dataset\boats\boats_5.jpeg,300,168
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQiOQDAcQwnL2t2F0GUMe_sse0deM2eXfMMg&s,image_dataset\boats\boats_6.jpeg,189,267
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOiIMcUOHGaFsQ-m6FvZmX2ExYa8w81BOKkA&s,image_dataset\boats\boats_7.jpeg,276,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZuH5Fy_d6v12mq_vgWNTK1fuHiIDSwoMAoA&s,image_dataset\boats\boats_8.jpeg,274,184
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlN8m_sYpWE4WvPEEvYMCTA8SZ98bi43vK8A&s,image_dataset\boats\boats_9.jpeg,318,159
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7EfCuLh-euq4ybOVAfBaCyTXlevka0N0r6g&s,image_dataset\boats\boats_10.jpeg,309,163
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsRYqjyvDMLjFV85vvCENrjAcfQsiOpuWTAA&s,image_dataset\boats\boats_11.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_cXPhTGjD6s6pBfynG-oy5btB74OvFiVdtw&s,image_dataset\boats\boats_12.jpeg,269,187
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQp78iEDVonGsRQykhtTr0gDG4wKM-OugsCfg&s,image_dataset\boats\boats_13.jpeg,232,217
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXBbXYT58Y8VvwKgNUs8u-4VQqVmaVgixjWA&s,image_dataset\boats\boats_14.jpeg,265,190
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIKPPh8nPKw6eop9FUKWkQfWwPt5-AKK89fw&s,image_dataset\boats\boats_15.jpeg,287,176
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzyi8kgCOKCLJj1GoeubtUifhlw2detUfrGw&s,image_dataset\boats\boats_16.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6BUE_9HPzSfEMzo2fU7gFI2GDHf_gIoWLqQ&s,image_dataset\boats\boats_17.jpeg,283,178
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOq3caAutpL-jq7kvApsM_H7ej3DSX4h7nUA&s,image_dataset\boats\boats_18.jpeg,311,162
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZchp2nbKWT0dkRXYoX1gP7IWLtwJcx0UfNw&s,image_dataset\boats\boats_19.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsGcHSrK_JRZj1n3u_4-f6GMl7iKtlPom7og&s,image_dataset\boats\boats_20.jpeg,300,168
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQswzHHmsg4I9hVdpE07i8tD3pJl7lyIkMDpQ&s,image_dataset\boats\boats_21.jpeg,348,145
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyECjsm2HpQGaZpe43wUjbxnljwhiNYw4WfA&s,image_dataset\boats\boats_22.jpeg,225,225
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnmHwOpRVR6E8_CeNWt_apPRm2f7Axc9EqIw&s,image_dataset\boats\boats_23.jpeg,300,168
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSo04tHs8xSm2zW5eeShVahGtXct-M6xxmkHA&s,image_dataset\boats\boats_24.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToE9ohAv132zNNgyrX1IU32mcaJklfJYiwqhbqiowL4ZkGAQIS95TW&s=0,image_dataset\boats\boats_25.jpeg,50,50
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-Qr2xGYtPEqGw_Dk442r0ZcOOu9wZUrQjXd7XTmVb&s=0,image_dataset\boats\boats_26.jpeg,50,50
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7lulbf8ZgebA-l_p1jn9abfwMGv_qdJC5HPN4QB8L7mBCdQOYinQC&s=0,image_dataset\boats\boats_27.jpeg,50,50
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHEEr55aYTSU8wROaecyvXOp9K8eHCBNjQKw&s,image_dataset\boats\boats_28.jpeg,294,171
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8qW5ICJiKpDPliChO4aR7RImlaRJ_nG9uvQ&s,image_dataset\boats\boats_29.jpeg,248,203
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7n9S_U_CrrmtADl_KpAt49jwN-vXt1hlaKg&s,image_dataset\boats\boats_30.jpeg,274,184
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT1JrU8pnmBRHDzmbBvpr6HukL-QkC19tNuA&s,image_dataset\boats\boats_31.jpeg,420,120
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz-YEx5Tzl2NgdnHEBF6IaxPNPhz5sM159_A&s,image_dataset\boats\boats_32.jpeg,320,158
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxiFGe3RsxJqlNhweRIukjSxGzw5oXGU_wbw&s,image_dataset\boats\boats_33.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSieXa_q2Vg95QOgHLd70kZyLDIcomjGsFlcw&s,image_dataset\boats\boats_34.jpeg,252,200
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGMX2DAenYx0kj11EpcItA3z8-4MrOtoDhew&s,image_dataset\boats\boats_35.jpeg,331,152
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiA7PeskEbw-JGsveTgjUB9We_V03qdWddIg&s,image_dataset\boats\boats_36.jpeg,208,242
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMy7imd4_hbByEMmR6Hlp6BebTQEvWWD91ug&s,image_dataset\boats\boats_37.jpeg,320,158
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqV8D8DswwUK_fUUL8iLkC8ZpxRU625ZMYHQ&s,image_dataset\boats\boats_38.jpeg,276,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNiQHyCyg2H8AEUPNj2mykWdgJXxhIJkQ7gA&s,image_dataset\boats\boats_39.jpeg,300,168
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUJMAxoRLpMnN94soC-Px7jRy-8v5x3nTfig&s,image_dataset\boats\boats_40.jpeg,275,183
boats,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwaQToJPyQx7jUMGUmxZ2HVtEDyW2XsASqEQ&s,image_dataset\boats\boats_41.jpeg,279,181
